context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
__pooled__,1,64,64,0,64,0,100.0,94.33759402071946,100.0
__pooled__,2,64,64,0,64,0,100.0,94.33759402071946,100.0
__pooled__,3,64,64,0,64,0,100.0,94.33759402071946,100.0
__pooled__,4,64,64,0,64,0,100.0,94.33759402071946,100.0
__pooled__,5,64,64,0,63,1,98.4375,91.66589839990573,99.72364580766624
__pooled__,6,64,64,0,63,1,98.4375,91.66589839990573,99.72364580766624
__pooled__,7,64,64,0,63,1,98.4375,91.66589839990573,99.72364580766624
__pooled__,8,64,64,0,62,2,96.875,89.3027082290417,99.13878616538281
__pooled__,9,64,64,0,62,2,96.875,89.3027082290417,99.13878616538281
__pooled__,10,64,64,0,61,3,95.3125,87.10034625990632,98.3930983213707
__pooled__,11,64,64,0,60,4,93.75,85.00251490779132,97.54287986033819
__pooled__,12,64,64,0,60,4,93.75,85.00251490779132,97.54287986033819
__pooled__,13,64,64,0,59,5,92.1875,82.9804626458371,96.61688230914496
__pooled__,14,64,64,0,59,5,92.1875,82.9804626458371,96.61688230914496
__pooled__,15,64,64,0,59,5,92.1875,82.9804626458371,96.61688230914496
__pooled__,16,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,17,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,18,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,19,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,20,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,21,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,22,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,23,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,24,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,25,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,26,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,27,64,64,0,58,6,90.625,81.0171204003544,95.63217474148016
__pooled__,28,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,29,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,30,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,31,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,32,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,33,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,34,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,35,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,36,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,37,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,38,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,39,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,40,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,41,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,42,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,43,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,44,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,45,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,46,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,47,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,48,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,49,64,64,0,57,7,89.0625,79.10135867310387,94.5998866555832
__pooled__,50,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,51,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,52,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,53,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,54,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,55,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,56,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,57,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,58,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,59,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
__pooled__,60,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,61,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,62,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,63,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,64,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,65,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,66,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,67,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,68,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,69,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,70,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,71,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,72,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,73,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,74,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,75,64,64,0,55,9,85.9375,75.38371825842297,92.42142744396914
__pooled__,76,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,77,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,78,64,64,0,53,11,82.8125,71.7867883773418,90.12225769875536
__pooled__,79,64,64,0,53,11,82.8125,71.7867883773418,90.12225769875536
__pooled__,80,64,64,0,52,12,81.25,70.02563943589847,88.9353568270512
__pooled__,81,64,64,0,53,11,82.8125,71.7867883773418,90.12225769875536
__pooled__,82,64,64,0,53,11,82.8125,71.7867883773418,90.12225769875536
__pooled__,83,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,84,64,64,0,53,11,82.8125,71.7867883773418,90.12225769875536
__pooled__,85,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,86,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,87,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,88,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,89,64,64,0,53,11,82.8125,71.7867883773418,90.12225769875536
__pooled__,90,64,64,0,53,11,82.8125,71.7867883773418,90.12225769875536
__pooled__,91,64,64,0,54,10,84.375,73.57193822745121,91.2851576617934
__pooled__,92,64,64,0,51,13,79.6875,68.28636426898584,87.72658218081634
__pooled__,93,64,64,0,52,12,81.25,70.02563943589847,88.9353568270512
__pooled__,94,64,64,0,52,12,81.25,70.02563943589847,88.9353568270512
__pooled__,95,64,64,0,50,14,78.125,66.56721604337417,86.49768059328052
__pooled__,96,64,64,0,50,14,78.125,66.56721604337417,86.49768059328052
__pooled__,97,64,64,0,49,15,76.5625,64.86674241743135,85.25010440607585
__pooled__,98,64,64,0,49,15,76.5625,64.86674241743135,85.25010440607585
__pooled__,99,64,64,0,50,14,78.125,66.56721604337417,86.49768059328052
__pooled__,100,64,64,0,50,14,78.125,66.56721604337417,86.49768059328052
__pooled__,101,64,64,0,50,14,78.125,66.56721604337417,86.49768059328052
__pooled__,102,64,64,0,49,15,76.5625,64.86674241743135,85.25010440607585
__pooled__,103,64,64,0,48,16,75.0,63.18372354133031,83.98507346902942
__pooled__,104,64,64,0,49,15,76.5625,64.86674241743135,85.25010440607585
__pooled__,105,64,64,0,48,16,75.0,63.18372354133031,83.98507346902942
__pooled__,106,64,64,0,49,15,76.5625,64.86674241743135,85.25010440607585
__pooled__,107,64,64,0,49,15,76.5625,64.86674241743135,85.25010440607585
__pooled__,108,64,64,0,49,15,76.5625,64.86674241743135,85.25010440607585
__pooled__,109,64,64,0,48,16,75.0,63.18372354133031,83.98507346902942
__pooled__,110,64,64,0,48,16,75.0,63.18372354133031,83.98507346902942
__pooled__,111,64,64,0,48,16,75.0,63.18372354133031,83.98507346902942
__pooled__,112,64,64,0,48,16,75.0,63.18372354133031,83.98507346902942
__pooled__,113,64,64,0,48,16,75.0,63.18372354133031,83.98507346902942
__pooled__,114,64,64,0,48,16,75.0,63.18372354133031,83.98507346902942
__pooled__,115,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,116,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,117,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,118,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,119,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,120,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,121,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,122,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,123,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,124,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,125,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,126,64,64,0,47,17,73.4375,61.51712627143486,82.70362092577739
__pooled__,127,64,64,0,46,18,71.875,59.86606971779259,81.40662766627217
__pooled__,128,64,64,0,46,18,71.875,59.86606971779259,81.40662766627217
__pooled__,256,64,63,1,25,38,39.682539682539684,28.53191151904645,52.01908148834254
__pooled__,384,64,62,2,16,46,25.806451612903224,16.554876141628068,37.881127347148016
__pooled__,512,64,61,3,8,53,13.114754098360656,6.798077274900111,23.801880192993462
__pooled__,640,64,60,4,4,56,6.666666666666667,2.622869872450621,15.92535731319717
__pooled__,768,64,58,6,2,56,3.4482758620689653,0.9507928331165414,11.729145464312694
__pooled__,896,64,57,7,2,55,3.508771929824561,0.9675664344932882,11.920781367625805
__pooled__,1024,64,53,11,1,52,1.8867924528301887,0.3338453388263767,9.942912052501235
